,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
12255,1,1,0,1,225000,4,4,1,1,1,0,0,1,4,3,52,7,0,18
12256,1,1,0,1,225000,4,4,1,1,1,0,0,1,4,3,52,7,0,56
12257,0,0,1,0,157500,4,2,3,1,1,1,1,0,11,1,27,1,0,2
12258,0,0,1,0,157500,4,2,3,1,1,1,1,0,11,1,27,1,0,7
12259,0,0,1,0,157500,4,2,3,1,1,1,1,0,11,1,27,1,0,8
12260,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,20
12261,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,5,56
12262,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,48
12263,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,51
12264,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,5,43
12265,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,9
12266,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,8
12267,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,22
12268,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,9
12269,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,19
12270,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,22
12271,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,22
12272,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,0,27
12273,1,1,1,0,202500,4,4,1,2,1,0,1,0,14,2,47,1,1,33
12274,0,0,1,0,135000,4,4,3,1,1,0,0,0,14,1,24,3,0,3
12275,0,0,1,0,135000,4,4,3,1,1,0,0,0,14,1,24,3,0,2
12276,0,0,1,0,135000,4,4,3,1,1,0,0,0,14,1,24,3,0,1
12277,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,0,29
12278,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,1,18
12279,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,0,7
12280,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,0,6
12281,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,0,2
12282,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,1,18
12283,1,1,1,1,270000,0,1,1,1,1,0,0,0,8,3,50,16,0,18
12284,0,1,1,0,135000,0,4,1,1,1,0,0,0,10,2,42,5,0,21
12285,0,1,1,0,135000,0,4,1,1,1,0,0,0,10,2,42,5,0,7
12286,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,5
12287,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,4
12288,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,11
12289,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,4
12290,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,11
12291,1,1,1,0,315000,4,1,1,1,1,0,0,0,14,2,24,4,0,11
12292,0,1,1,0,166500,4,4,1,1,1,0,0,0,8,2,34,9,1,4
12293,0,1,1,0,166500,4,4,1,1,1,0,0,0,8,2,34,9,1,34
12294,0,1,1,0,166500,4,4,1,1,1,0,0,0,8,2,34,9,1,36
12295,0,1,1,0,166500,4,4,1,1,1,0,0,0,8,2,34,9,1,13
12296,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,0,5
12297,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,0,7
12298,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,0,46
12299,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,0,8
12300,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,11,50
12301,0,0,1,2,225000,4,1,1,1,1,0,1,0,3,4,38,16,0,8
12302,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,47,28,0,24
12303,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,47,28,0,24
12304,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,47,28,0,24
12305,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,47,28,0,24
12306,0,0,1,0,157500,4,1,1,1,1,1,1,0,3,2,47,28,0,8
12307,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,23
12308,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,44
12309,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,23
12310,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,33
12311,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,44
12312,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,33
12313,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,11
12314,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,9
12315,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,11
12316,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,13
12317,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,23
12318,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,19
12319,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,22
12320,0,1,1,0,157500,0,4,1,1,1,0,0,0,14,2,40,6,0,33
12321,0,0,1,1,180000,4,4,1,1,1,0,0,0,6,3,26,4,0,15
12322,0,1,1,0,180000,2,1,1,1,1,0,0,0,3,2,41,11,0,23
12323,0,1,1,0,180000,2,1,1,1,1,0,0,0,3,2,41,11,0,23
12324,0,1,1,0,180000,2,1,1,1,1,0,0,0,3,2,41,11,0,22
12325,0,1,0,1,112500,4,1,1,1,1,0,0,0,14,3,30,3,0,14
12326,0,1,0,1,112500,4,1,1,1,1,0,0,0,14,3,30,3,0,18
12327,0,1,0,1,112500,4,1,1,1,1,0,0,0,14,3,30,3,0,8
12328,0,1,0,1,112500,4,1,1,1,1,0,0,0,14,3,30,3,0,9
12329,0,1,1,0,135000,0,4,4,1,1,0,0,0,0,1,60,15,1,24
12330,0,1,1,0,135000,0,4,4,1,1,0,0,0,0,1,60,15,0,5
12331,0,1,1,0,135000,0,4,4,1,1,0,0,0,0,1,60,15,0,15
12332,0,1,1,0,135000,0,4,4,1,1,0,0,0,0,1,60,15,0,25
12333,0,0,1,1,270000,0,1,1,1,1,0,0,1,3,3,41,1,0,10
12334,0,0,1,1,270000,0,1,1,1,1,0,0,1,3,3,41,1,0,9
12335,0,0,1,1,270000,0,1,1,1,1,0,0,1,3,3,41,1,0,9
12336,0,0,1,1,270000,0,1,1,1,1,0,0,1,3,3,41,1,0,10
12337,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12338,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12339,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12340,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12341,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12342,0,0,1,0,202500,0,4,3,1,1,0,0,0,6,1,53,10,0,3
12343,0,1,1,2,135000,4,4,1,1,1,0,0,0,0,4,37,4,0,3
12344,0,0,1,0,157500,4,4,1,1,1,0,0,0,11,2,55,1,0,15
12345,1,1,1,0,54000,4,4,1,1,1,1,1,0,16,2,55,3,0,14
12346,1,1,1,0,54000,4,4,1,1,1,1,1,0,16,2,55,3,0,14
12347,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12348,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12349,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,8
12350,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12351,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12352,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12353,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12354,0,0,0,0,90000,4,4,3,5,1,0,0,0,8,1,28,9,0,9
12355,1,0,1,1,270000,4,4,0,1,1,0,0,0,8,3,41,3,0,17
12356,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,60,10,0,15
12357,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,60,10,0,15
12358,0,1,1,0,90000,4,4,1,1,1,1,1,0,14,2,60,10,0,15
12359,0,0,1,0,225000,4,4,1,1,1,0,0,0,10,2,48,6,0,8
12360,0,0,1,0,225000,4,4,1,1,1,0,0,0,10,2,48,6,0,8
12361,0,0,1,0,225000,4,4,1,1,1,0,0,0,10,2,48,6,0,8
12362,0,0,1,0,225000,4,4,1,1,1,0,0,0,10,2,48,6,0,8
12363,1,1,1,0,135000,4,4,3,1,1,1,1,0,8,1,32,4,1,7
12364,1,1,1,0,135000,4,4,3,1,1,1,1,0,8,1,32,4,1,6
12365,1,0,1,0,270000,4,1,1,1,1,0,1,0,10,2,38,11,0,6
12366,1,0,1,0,270000,4,1,1,1,1,0,1,0,10,2,38,11,0,6
12367,1,0,1,0,270000,4,1,1,1,1,0,1,0,10,2,38,11,0,6
12368,1,0,1,0,270000,4,1,1,1,1,0,1,0,10,2,38,11,0,6
12369,0,1,1,0,180000,4,1,1,1,1,0,0,0,14,2,47,8,0,48
12370,0,1,1,0,180000,4,1,1,1,1,0,0,0,14,2,47,8,0,57
12371,1,0,1,0,135000,4,4,1,1,1,0,0,0,8,2,60,9,0,6
12372,1,0,1,0,135000,4,4,1,1,1,0,0,0,8,2,60,9,0,6
12373,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,4
12374,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,4
12375,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,4
12376,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,4
12377,0,1,1,0,157500,0,2,1,1,1,0,0,0,6,2,32,4,0,3
12378,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,20
12379,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,20
12380,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,20
12381,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,17
12382,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,20
12383,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,20
12384,1,0,1,0,247500,2,4,1,1,1,0,0,0,11,2,38,15,0,11
12385,0,0,1,0,112500,4,4,1,1,1,0,0,0,11,2,56,6,0,23
12386,0,0,1,0,112500,4,4,1,1,1,0,0,0,11,2,56,6,0,25
12387,0,0,1,0,112500,4,4,1,1,1,0,0,0,11,2,56,6,0,45
12388,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12389,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12390,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12391,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12392,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12393,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12394,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12395,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12396,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12397,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12398,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12399,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12400,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12401,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12402,0,0,1,0,157500,4,1,3,1,1,0,0,0,8,1,61,30,0,4
12403,1,1,1,2,216000,2,1,1,1,1,0,0,0,6,4,31,8,0,13
12404,1,1,1,2,216000,2,1,1,1,1,0,0,0,6,4,31,8,0,13
12405,1,1,1,2,216000,2,1,1,1,1,0,0,0,6,4,31,8,0,13
12406,1,1,1,2,216000,2,1,1,1,1,0,0,0,6,4,31,8,0,13
12407,1,0,1,1,225000,4,1,1,1,1,0,0,0,3,3,37,11,0,3
12408,1,0,1,1,225000,4,1,1,1,1,0,0,0,3,3,37,11,0,3
12409,1,0,1,1,225000,4,1,1,1,1,0,0,0,3,3,37,11,0,3
12410,1,0,1,1,225000,4,1,1,1,1,0,0,0,3,3,37,11,0,3
12411,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,18
12412,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,18
12413,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,15
12414,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,18
12415,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,15
12416,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,5
12417,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,18
12418,0,0,1,2,103500,4,4,1,1,1,1,1,0,8,4,43,6,0,12
12419,0,0,1,2,103500,4,4,1,1,1,1,1,0,8,4,43,6,0,33
12420,0,0,0,0,112500,0,4,1,1,1,1,1,0,0,2,43,3,0,26
12421,0,0,0,0,112500,0,4,1,1,1,1,1,0,0,2,43,3,0,55
12422,0,0,1,0,292500,4,4,4,1,1,0,1,0,17,1,55,9,0,35
12423,0,0,1,0,292500,4,4,4,1,1,0,1,0,17,1,55,9,0,4
12424,0,0,1,0,292500,4,4,4,1,1,0,1,0,17,1,55,9,0,53
12425,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
12426,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
12427,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,9
12428,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
12429,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
12430,1,0,1,0,157500,0,4,3,1,1,0,0,0,8,1,40,3,0,8
12431,1,1,1,1,157500,4,4,1,1,1,0,0,0,4,3,38,5,0,39
12432,0,0,1,0,306000,4,4,1,1,1,0,0,0,6,2,52,9,19,20
12433,0,0,1,0,306000,4,4,1,1,1,0,0,0,6,2,52,9,30,31
12434,0,0,1,0,306000,4,4,1,1,1,0,0,0,6,2,52,9,1,33
12435,0,0,1,0,306000,4,4,1,1,1,0,0,0,6,2,52,9,17,20
12436,0,0,1,0,306000,4,4,1,1,1,0,0,0,6,2,52,9,14,20
12437,1,1,1,2,135000,4,4,1,1,1,0,0,0,8,4,25,3,0,9
12438,1,0,1,0,450000,0,1,1,1,1,0,1,0,10,2,53,6,1,37
12439,1,0,1,0,450000,0,1,1,1,1,0,1,0,10,2,53,6,0,29
12440,1,0,1,0,450000,0,1,1,1,1,0,1,0,10,2,53,6,0,9
12441,0,0,0,2,225000,0,4,1,1,1,0,0,0,6,4,40,14,0,13
12442,0,0,0,2,225000,0,4,1,1,1,0,0,0,6,4,40,14,2,34
12443,0,0,0,2,225000,0,4,1,1,1,0,0,0,6,4,40,14,20,16
12444,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,26
12445,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,26
12446,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,50
12447,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,39
12448,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,25
12449,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,12
12450,0,0,0,0,63000,0,1,1,1,1,0,0,0,3,2,41,6,0,2
12451,0,0,1,2,135000,4,4,1,1,1,0,0,0,13,4,36,4,0,6
12452,1,1,0,1,135000,0,4,3,1,1,0,0,0,4,2,48,1,0,6
12453,1,1,0,1,135000,0,4,3,1,1,0,0,0,4,2,48,1,0,7
12454,1,1,0,1,135000,0,4,3,1,1,0,0,0,4,2,48,1,0,7
12455,1,0,1,0,225000,4,4,1,1,1,0,0,0,11,2,56,9,1,14
12456,1,0,1,0,225000,4,4,1,1,1,0,0,0,11,2,56,9,2,2
12457,1,0,1,0,225000,4,4,1,1,1,0,0,0,11,2,56,9,2,2
12458,1,0,1,0,225000,4,4,1,1,1,0,0,0,11,2,56,9,2,2
12459,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,12
12460,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,8
12461,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,24
12462,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,8
12463,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,19
12464,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,8
12465,0,1,1,1,135000,4,4,1,5,1,0,0,0,12,3,29,1,0,19
12466,1,1,1,0,135000,4,1,0,1,1,1,1,0,8,2,53,2,0,38
12467,1,1,1,0,135000,4,1,0,1,1,1,1,0,8,2,53,2,0,14
12468,1,1,1,0,135000,4,1,0,1,1,1,1,0,8,2,53,2,0,34
12469,1,1,1,0,135000,4,1,0,1,1,1,1,0,8,2,53,2,0,30
12470,0,0,1,0,99000,4,4,1,1,1,1,0,0,8,2,54,23,0,16
12471,0,0,1,0,99000,4,4,1,1,1,1,0,0,8,2,54,23,0,17
12472,1,0,0,0,360000,4,4,1,4,1,0,1,0,4,2,39,3,0,13
12473,1,0,0,0,360000,4,4,1,4,1,0,1,0,4,2,39,3,0,34
12474,1,0,0,0,360000,4,4,1,4,1,0,1,0,4,2,39,3,2,8
12475,0,0,1,1,121500,4,4,1,1,1,1,0,0,2,3,37,4,0,6
12476,0,0,1,1,121500,4,4,1,1,1,1,0,0,2,3,37,4,0,6
12477,0,0,1,1,121500,4,4,1,1,1,1,0,0,2,3,37,4,0,34
12478,0,0,1,1,121500,4,4,1,1,1,1,0,0,2,3,37,4,1,5
12479,0,0,1,1,121500,4,4,1,1,1,1,0,0,2,3,37,4,0,7
12480,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,31,5,0,30
12481,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,31,5,0,39
12482,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,31,5,0,34
12483,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,31,5,0,11
12484,0,0,0,2,135000,4,4,1,5,1,0,0,0,3,4,31,5,0,30
12485,1,1,0,1,225000,0,4,1,1,1,0,0,0,8,3,33,2,2,9
12486,0,1,1,0,148500,0,4,1,3,1,0,0,0,3,2,47,7,0,3
12487,0,1,1,0,148500,0,4,1,3,1,0,0,0,3,2,47,7,2,22
12488,0,1,1,0,148500,0,4,1,3,1,0,0,0,3,2,47,7,0,3
12489,0,1,1,0,148500,0,4,1,3,1,0,0,0,3,2,47,7,0,40
12490,0,1,1,0,148500,0,4,1,3,1,0,0,0,3,2,47,7,0,9
12491,0,0,1,1,99000,0,4,1,1,1,1,1,0,8,3,41,9,0,27
12492,0,0,1,1,99000,0,4,1,1,1,1,1,0,8,3,41,9,0,13
12493,0,0,1,1,99000,0,4,1,1,1,1,1,0,8,3,41,9,0,33
12494,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,10
12495,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,7
12496,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,7
12497,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,8
12498,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,41
12499,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,8
12500,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,8
12501,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,36
12502,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,7
12503,0,0,1,1,180000,4,1,0,1,1,0,0,0,14,3,38,6,0,7
12504,0,1,1,0,202500,4,1,1,1,1,0,0,0,0,2,56,21,0,44
12505,0,1,1,0,202500,4,1,1,1,1,0,0,0,0,2,56,21,0,24
12506,1,0,1,1,202500,0,4,3,1,1,0,1,0,4,2,40,1,0,22
12507,1,1,1,0,157500,4,1,2,1,1,1,1,0,4,1,56,4,0,4
12508,1,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,29,2,0,32
12509,1,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,29,2,0,5
12510,1,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,29,2,0,10
12511,1,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,29,2,0,47
12512,1,0,1,0,126000,4,4,1,1,1,1,1,0,8,2,29,2,0,29
12513,1,0,1,0,270000,4,4,1,1,1,0,1,0,8,2,45,3,0,14
12514,1,0,1,0,270000,4,4,1,1,1,0,1,0,8,2,45,3,0,14
12515,0,0,0,2,180000,4,1,1,1,1,0,0,0,6,4,33,5,0,17
12516,0,0,0,2,180000,4,1,1,1,1,0,0,0,6,4,33,5,0,39
12517,0,0,0,2,180000,4,1,1,1,1,0,0,0,6,4,33,5,0,39
12518,0,0,0,2,180000,4,1,1,1,1,0,0,0,6,4,33,5,0,39
12519,0,0,0,2,180000,4,1,1,1,1,0,0,0,6,4,33,5,0,17
12520,1,0,0,0,112500,0,4,3,2,1,0,1,0,8,1,44,1,0,3
12521,1,0,0,0,112500,0,4,3,2,1,0,1,0,8,1,44,1,0,27
12522,1,0,0,0,112500,0,4,3,2,1,0,1,0,8,1,44,1,0,3
12523,0,0,0,0,135000,4,2,1,1,1,0,1,0,0,2,30,6,0,2
12524,0,0,0,0,135000,4,2,1,1,1,0,1,0,0,2,30,6,0,2
12525,0,0,0,0,135000,4,2,1,1,1,0,1,0,0,2,30,6,0,2
12526,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,12
12527,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,5
12528,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,18
12529,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,21
12530,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,5
12531,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,21
12532,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,21
12533,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,25
12534,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,33
12535,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,7
12536,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,21
12537,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,18
12538,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,6
12539,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,1,13
12540,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,3
12541,0,0,1,0,157500,0,4,2,1,1,0,1,0,14,1,33,6,0,4
12542,1,1,1,0,180000,4,4,1,1,1,0,1,0,4,2,39,1,0,20
12543,1,1,1,0,180000,4,4,1,1,1,0,1,0,4,2,39,1,0,21
12544,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,22
12545,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,22
12546,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,1,43
12547,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,1,6
12548,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,10
12549,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,7
12550,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,31
12551,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,1,18
12552,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,4
12553,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,34
12554,1,1,1,0,247500,4,4,1,1,1,0,0,0,4,2,60,8,0,31
12555,0,1,1,1,292500,4,4,2,5,1,0,0,0,14,2,37,13,0,27
12556,0,1,1,1,292500,4,4,2,5,1,0,0,0,14,2,37,13,0,29
12557,0,1,1,1,292500,4,4,2,5,1,0,0,0,14,2,37,13,0,27
12558,0,1,1,1,292500,4,4,2,5,1,0,0,0,14,2,37,13,0,27
12559,0,0,1,0,129150,0,4,3,1,1,0,0,0,4,1,38,7,0,6
12560,0,0,1,0,129150,0,4,3,1,1,0,0,0,4,1,38,7,0,16
12561,0,0,1,0,129150,0,4,3,1,1,0,0,0,4,1,38,7,0,18
12562,0,0,1,0,129150,0,4,3,1,1,0,0,0,4,1,38,7,0,30
12563,1,0,1,0,112500,4,3,0,1,1,1,0,0,8,2,27,3,0,14
12564,1,1,1,1,225000,4,4,1,1,1,0,0,0,10,3,40,5,0,25
12565,1,1,1,1,225000,4,4,1,1,1,0,0,0,10,3,40,5,0,29
12566,1,1,1,2,270000,0,2,1,1,1,0,1,0,10,4,42,4,0,53
12567,1,1,1,2,270000,0,2,1,1,1,0,1,0,10,4,42,4,0,53
12568,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,0,11
12569,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,0,11
12570,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,0,30
12571,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,12,42
12572,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,0,9
12573,1,1,1,2,900000,0,1,1,1,1,0,0,0,10,4,28,3,7,1
12574,0,0,1,1,112500,4,1,1,1,1,0,1,0,3,3,25,5,0,13
12575,0,0,1,1,112500,4,1,1,1,1,0,1,0,3,3,25,5,0,41
12576,0,0,1,1,112500,4,1,1,1,1,0,1,0,3,3,25,5,0,33
12577,0,0,1,1,112500,4,1,1,1,1,0,1,0,3,3,25,5,0,13
12578,0,1,1,2,103500,0,4,2,1,1,1,0,0,2,3,37,5,0,36
12579,0,1,1,2,103500,0,4,2,1,1,1,0,0,2,3,37,5,0,36
12580,0,1,1,2,103500,0,4,2,1,1,1,0,0,2,3,37,5,0,5
12581,0,0,0,0,67500,4,4,0,2,1,0,0,0,14,2,54,6,0,47
12582,0,0,1,1,180000,4,4,1,1,1,0,0,0,6,3,37,6,0,9
12583,1,1,1,1,270000,4,4,1,1,1,1,0,0,4,3,28,4,0,1
