,Applicant_Gender,Owned_Car,Owned_Realty,Total_Children,Total_Income,Income_Type,Education_Type,Family_Status,Housing_Type,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Job_Title,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt
22706,1,1,1,0,135000,4,1,1,1,1,1,1,0,10,2,33,2,3,9
14050,0,0,1,1,216000,4,4,1,1,1,0,0,1,0,3,40,2,0,16
14188,1,0,1,0,315000,2,4,3,4,1,0,0,0,3,1,33,7,1,16
1630,0,1,1,2,157500,4,4,1,1,1,0,0,0,6,4,42,19,0,46
17276,1,0,0,0,121500,2,2,3,1,1,1,0,0,8,1,25,5,0,29
18487,0,1,0,0,225000,4,1,1,1,1,0,0,0,0,2,42,16,0,12
24851,0,0,1,0,180000,4,4,1,1,1,0,0,0,14,2,55,15,0,28
12124,0,0,1,0,225000,4,1,3,1,1,0,0,0,0,1,38,10,0,27
15451,1,0,1,0,180000,4,4,1,1,1,1,1,0,8,2,28,4,0,21
24014,1,1,0,0,261000,0,2,0,5,1,0,0,0,14,2,25,2,0,12
9883,1,0,1,1,292500,2,1,1,1,1,0,0,1,3,3,47,10,0,23
5900,0,1,0,0,180000,0,4,2,1,1,0,0,0,3,1,43,19,0,22
8389,1,1,1,0,202500,4,4,1,1,1,0,1,0,4,2,43,7,0,8
22019,0,0,0,0,117000,2,4,3,1,1,0,0,0,5,1,25,3,0,8
3622,0,0,1,2,112500,4,4,1,1,1,1,1,0,8,4,39,2,0,2
6204,0,0,0,0,202500,0,4,1,1,1,1,0,0,10,2,36,7,1,20
16112,0,0,0,1,99000,0,4,1,5,1,0,0,0,11,3,27,3,0,45
7480,0,0,1,0,270000,4,1,4,1,1,0,0,1,10,1,53,8,0,29
1982,1,1,1,0,135000,4,4,1,1,1,0,0,0,4,2,43,2,0,3
20307,1,0,0,0,450000,0,2,1,1,1,1,1,0,10,2,40,12,0,18
22842,1,0,1,1,360000,4,4,0,1,1,0,0,0,14,3,32,7,0,50
7389,0,0,1,0,144000,4,4,3,1,1,1,0,0,8,1,42,5,0,27
20007,1,0,0,1,135000,4,4,1,1,1,1,0,0,16,3,31,1,0,29
19125,1,0,1,0,450000,0,4,1,1,1,0,0,0,16,2,65,6,0,4
16512,0,0,0,1,180000,0,4,1,1,1,0,0,0,14,3,42,10,0,16
22618,0,1,1,2,157500,0,1,1,1,1,0,1,0,11,4,38,18,0,23
18558,0,0,0,1,135000,4,4,0,1,1,0,0,0,8,3,28,4,2,4
23855,0,0,1,0,157500,4,4,2,1,1,0,0,0,8,1,54,1,0,8
24044,0,0,1,0,90000,0,4,1,1,1,0,1,0,8,2,52,9,0,22
15473,1,0,1,0,189000,0,4,1,1,1,0,0,0,8,2,58,1,0,8
12795,0,0,1,0,90000,0,4,1,1,1,0,0,0,1,2,53,5,0,5
3196,1,0,1,0,225000,0,1,3,1,1,0,0,0,8,1,39,19,1,13
3027,1,1,1,0,180000,4,4,1,1,1,1,1,0,10,2,35,8,5,23
4400,0,0,1,0,135000,4,4,2,1,1,0,0,0,14,1,45,4,0,9
23509,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,3
3766,1,0,1,0,112500,4,4,0,1,1,0,1,0,8,2,45,4,0,30
9951,0,0,1,1,315000,0,4,2,2,1,0,1,0,1,2,52,6,0,32
19012,0,0,1,1,157500,0,4,0,1,1,0,0,0,2,3,41,1,0,16
12593,1,1,0,0,121500,4,4,1,1,1,0,1,0,8,2,41,19,0,19
4507,0,0,1,0,135000,0,4,1,1,1,0,0,0,14,2,40,7,0,27
22773,0,1,1,0,126000,4,4,3,1,1,0,0,0,3,1,51,6,0,57
12281,0,0,1,0,76500,0,4,1,1,1,0,0,0,8,2,45,6,0,2
5478,0,1,1,0,405000,4,2,0,1,1,1,0,0,14,2,35,6,0,26
1573,1,0,1,0,202500,0,4,2,1,1,0,0,0,1,1,52,10,2,51
6149,1,0,0,0,121500,4,4,1,1,1,0,1,0,8,2,29,2,0,15
21679,0,0,1,0,157500,4,4,2,1,1,0,0,0,14,1,51,5,0,2
18207,0,1,1,0,135000,4,4,1,1,1,0,0,0,3,2,46,4,0,8
23258,0,0,0,0,157500,0,4,1,1,1,0,0,0,2,2,47,9,0,11
2103,1,1,1,0,315000,4,4,3,1,1,0,0,0,4,1,39,15,0,33
20392,0,1,0,0,67500,4,4,1,1,1,1,1,0,14,2,34,4,0,1
24516,1,1,1,0,270000,4,4,1,1,1,0,1,0,13,2,61,5,0,43
21849,0,0,1,1,112500,4,4,0,1,1,0,0,0,8,3,28,4,0,29
24334,0,0,1,0,90000,4,4,1,2,1,0,0,0,8,2,49,16,0,26
20620,0,0,1,2,157500,0,1,1,1,1,0,0,0,6,4,38,1,0,5
17800,0,1,1,0,90000,4,4,0,5,1,1,1,1,1,2,27,4,0,31
18142,1,1,1,0,450000,0,4,1,1,1,0,1,1,4,2,51,3,0,2
4240,0,0,1,0,123750,4,4,1,1,1,0,0,0,1,2,46,2,0,53
22594,0,0,1,0,225000,4,4,1,5,1,0,0,0,2,2,45,2,3,28
17438,1,1,0,0,261000,2,1,1,2,1,0,0,0,3,2,31,8,0,21
11146,0,0,1,2,180000,4,1,1,1,1,1,1,0,6,4,36,13,0,35
3784,1,1,1,0,360000,0,2,1,1,1,0,0,0,10,2,55,2,0,12
9040,1,0,0,0,225000,0,1,1,5,1,1,0,0,10,2,36,14,3,35
19027,0,0,1,0,90000,0,4,1,1,1,1,1,0,14,2,46,1,0,49
23658,0,0,1,1,112500,4,4,1,1,1,0,0,0,3,3,35,6,0,12
10596,0,1,1,0,157500,4,1,0,1,1,0,0,0,10,2,57,7,0,1
15855,1,0,0,0,234000,4,4,1,1,1,1,0,0,4,2,45,13,0,22
11481,0,0,1,0,180000,4,4,1,1,1,0,0,0,8,2,51,8,0,45
21978,0,0,1,0,292500,4,1,1,1,1,0,1,0,0,2,38,4,0,38
8581,1,0,0,0,360000,0,1,1,1,1,0,1,0,10,2,56,5,2,35
17193,0,0,0,1,135000,4,1,1,5,1,0,0,0,15,3,29,2,0,29
22007,1,0,1,2,112500,4,4,1,1,1,0,0,0,8,4,33,12,0,20
12702,0,0,1,0,117000,4,4,1,1,1,0,0,0,8,2,26,3,0,12
16986,1,1,1,0,81000,4,4,1,1,1,0,0,0,6,2,38,4,0,20
17141,0,1,1,1,135000,0,4,1,1,1,0,0,0,14,3,31,3,2,31
5649,1,0,1,0,135000,4,4,1,1,1,0,0,0,16,2,44,1,0,14
5653,1,1,1,2,157500,0,1,1,5,1,0,0,0,4,4,39,2,0,3
21534,1,1,1,0,184500,4,4,1,1,1,0,0,0,4,2,34,4,0,9
16658,0,0,1,1,112500,4,4,1,1,1,1,1,0,8,3,28,7,0,12
21087,1,1,1,2,112500,4,4,1,1,1,1,0,0,11,4,28,6,0,29
8717,1,1,1,2,121500,4,4,1,1,1,0,0,0,8,4,31,2,0,50
5520,1,1,0,0,225000,4,4,3,1,1,0,0,0,4,1,33,4,1,11
19458,1,0,0,0,135000,4,4,0,3,1,0,0,0,9,2,33,5,0,35
3224,0,0,1,1,135000,0,1,1,1,1,0,0,0,0,3,32,2,0,8
2019,1,0,1,0,202500,4,4,3,1,1,0,0,0,8,1,24,2,0,3
437,1,1,0,2,180000,4,2,1,1,1,1,0,0,8,4,35,6,0,4
14429,1,1,1,0,405000,4,1,1,1,1,1,1,1,10,2,29,8,0,25
12883,0,0,1,0,225000,0,1,3,1,1,0,0,0,3,1,57,26,1,17
7091,0,0,1,1,67500,4,1,1,1,1,0,0,0,10,3,31,3,1,9
8109,0,0,1,1,135000,4,1,1,1,1,1,1,0,6,3,43,23,0,28
21697,1,1,1,1,225000,0,4,1,1,1,0,0,0,10,3,31,3,2,6
11695,0,0,1,0,135000,0,4,1,1,1,1,1,0,3,2,44,8,0,10
18353,1,0,0,0,225000,4,4,1,1,1,0,1,0,8,2,53,14,0,18
7232,0,1,0,0,135000,0,4,1,1,1,0,0,0,8,2,29,1,0,33
10610,0,0,1,1,225000,0,1,1,1,1,0,0,0,14,3,36,6,0,8
6519,0,1,1,0,112500,0,4,1,1,1,0,0,0,8,2,43,1,0,21
24950,0,0,1,0,180000,4,4,3,1,1,0,0,0,14,1,40,9,0,3
7099,0,1,1,1,135000,0,4,1,1,1,0,0,0,14,3,41,3,0,39
3614,0,1,0,0,225000,0,4,1,1,1,0,1,0,14,2,42,8,0,2
10844,0,0,1,1,135000,4,4,1,4,1,0,0,0,11,3,40,12,0,8
7627,0,0,1,0,315000,4,4,2,1,1,0,0,0,8,1,42,10,1,15
7919,0,0,0,1,112500,2,4,3,1,1,0,0,0,3,2,44,21,0,3
4389,0,0,1,1,315000,2,4,0,1,1,0,0,1,3,3,31,7,1,18
12754,0,0,1,0,121500,4,4,1,1,1,0,0,0,2,2,57,1,0,10
8594,0,1,1,0,225000,0,4,3,1,1,0,1,0,6,1,34,4,0,29
7908,0,0,0,0,135000,0,1,1,1,1,1,1,1,3,2,34,12,0,8
14232,1,1,1,0,301500,0,1,1,1,1,0,0,0,8,2,44,2,0,10
17968,0,1,1,2,121500,4,2,1,1,1,1,1,0,3,4,32,1,0,24
10196,0,1,1,0,135000,0,1,0,1,1,0,0,1,11,2,36,5,0,60
6208,0,0,0,0,157500,4,4,4,1,1,1,1,0,14,1,46,6,0,15
18766,0,1,1,0,270000,1,1,1,1,1,0,1,0,0,2,49,2,2,24
10178,0,0,1,1,112500,4,1,1,1,1,0,1,0,14,3,38,7,0,9
21456,1,0,1,0,229500,4,4,3,1,1,1,1,0,4,1,46,4,0,24
5351,0,1,1,0,139500,4,2,1,1,1,1,0,0,11,2,40,20,0,46
12215,1,1,1,1,247500,4,1,1,1,1,0,0,0,14,3,26,1,0,4
15396,0,0,1,2,202500,4,1,1,1,1,0,1,0,6,4,38,9,0,2
21548,0,1,1,0,292500,0,1,1,1,1,0,0,0,14,2,51,10,0,44
20357,0,0,0,0,135000,4,1,1,1,1,1,0,0,3,2,30,4,0,27
24461,1,1,0,1,450000,4,1,1,1,1,0,1,1,3,3,27,2,10,2
10152,1,1,1,1,180000,0,4,1,1,1,0,0,0,8,3,38,11,0,37
21831,0,0,1,0,135000,2,1,3,2,1,0,0,0,3,1,30,6,0,6
14425,1,1,1,0,495000,4,2,1,5,1,0,0,1,4,2,25,4,0,10
7980,0,0,0,0,247500,2,1,1,1,1,0,0,0,3,2,33,8,0,25
821,1,1,1,0,225000,4,4,1,1,1,0,0,0,8,2,56,3,0,2
7006,0,1,1,0,90000,0,4,1,1,1,0,0,0,14,2,31,6,6,49
17139,0,1,1,1,135000,0,4,1,1,1,0,0,0,14,3,31,3,0,30
15420,1,1,1,0,252000,0,1,1,1,1,0,0,0,4,2,38,8,0,21
22158,0,1,0,0,265500,4,4,1,1,1,0,0,0,14,2,41,3,0,9
14394,0,0,1,0,243000,0,4,1,5,1,0,0,0,8,2,47,10,0,11
21685,0,0,1,0,157500,4,4,2,1,1,0,0,0,14,1,51,5,0,2
7369,0,0,1,0,121500,0,1,0,1,1,0,0,0,0,2,31,1,0,23
17449,0,0,1,0,135000,0,4,1,1,1,0,0,0,11,2,55,20,0,12
8276,0,0,1,0,148500,4,4,1,1,1,1,0,0,8,2,34,6,0,18
1413,0,0,1,0,247500,4,1,1,1,1,0,0,1,10,2,61,2,0,5
4657,1,0,0,0,247500,2,4,1,1,1,0,0,0,3,2,33,8,0,13
11232,1,1,1,0,225000,4,4,3,4,1,0,0,1,4,1,25,2,1,15
5590,1,1,1,0,202500,0,1,1,1,1,0,0,0,4,2,29,5,0,7
17197,1,1,1,0,180000,4,1,3,0,1,0,0,0,4,1,26,1,0,13
8190,0,0,1,2,270000,4,4,1,1,1,0,0,0,14,4,39,4,0,51
23205,0,1,0,4,202500,4,2,1,1,1,0,0,0,3,6,35,13,0,20
11181,1,1,0,1,180000,0,1,1,1,1,0,0,1,7,3,36,5,2,31
18168,0,0,0,0,81000,4,4,0,5,1,0,1,0,14,2,33,8,3,11
353,0,1,0,0,900000,4,1,3,1,1,0,0,0,10,1,53,21,6,10
17699,0,1,1,0,382500,4,4,3,1,1,1,0,0,8,1,31,13,1,25
1882,0,0,0,1,157500,4,4,0,1,1,0,0,0,2,3,42,10,0,22
22347,0,0,0,0,90000,4,4,1,1,1,1,1,0,15,2,48,9,0,26
20559,0,0,1,0,220500,4,4,2,1,1,1,0,0,3,1,48,2,0,36
23095,1,1,1,0,301500,4,4,1,4,1,0,0,0,8,2,25,3,0,5
20017,0,0,0,2,180000,2,4,1,1,1,0,0,0,8,4,38,5,0,5
15160,0,1,1,2,157500,4,4,1,1,1,1,0,0,8,4,36,6,0,15
10435,1,0,1,2,207000,0,4,1,1,1,0,0,0,10,4,36,5,0,6
737,0,0,0,0,225000,0,4,1,1,1,0,0,0,8,2,29,5,0,19
2536,0,0,1,0,274500,0,4,1,1,1,0,0,0,6,2,57,19,0,5
10451,0,0,1,1,225000,4,4,1,1,1,0,0,0,8,3,37,11,0,17
21516,0,0,0,0,144000,4,4,1,1,1,0,1,0,8,2,44,6,0,35
21022,0,0,1,0,135000,4,4,1,4,1,0,0,0,8,2,40,8,0,30
19276,0,0,1,0,193500,2,1,1,1,1,0,0,0,3,2,31,4,0,23
7902,0,0,0,0,135000,0,1,1,1,1,1,1,1,3,2,34,12,0,7
21324,0,0,0,0,94500,4,1,1,1,1,0,0,0,16,2,47,1,0,11
1099,0,0,1,0,135000,4,1,1,5,1,0,0,0,14,2,39,13,0,20
16735,1,1,1,0,112500,4,4,1,1,1,0,0,0,8,2,45,1,0,9
18316,1,1,1,0,90000,4,4,0,1,1,1,0,1,14,2,23,2,0,8
20593,0,0,1,0,202500,4,2,3,1,1,0,0,0,3,1,51,20,0,31
20858,0,1,1,0,292500,0,4,3,1,1,0,0,0,13,1,37,6,0,13
23505,1,1,1,0,405000,4,4,1,1,1,0,0,0,14,2,50,2,0,34
14467,1,1,1,0,270000,4,1,1,1,1,0,0,0,8,2,55,6,0,11
14423,0,0,0,0,180000,4,4,2,1,1,0,0,0,2,1,38,8,0,39
22123,1,0,1,2,90000,0,4,1,1,1,1,1,0,8,4,44,2,0,12
15159,0,1,1,2,157500,4,4,1,1,1,1,0,0,8,4,36,6,0,27
25024,1,1,1,1,360000,0,1,1,4,1,0,0,0,10,3,30,8,0,28
2692,0,1,1,0,292500,4,2,1,1,1,0,0,0,3,2,40,7,0,43
23224,0,0,0,1,189000,4,4,1,1,1,1,1,0,3,3,52,13,0,9
5676,0,0,1,0,81000,2,1,4,1,1,0,0,0,6,1,54,19,0,56
21893,0,0,1,1,337500,0,4,1,1,1,0,0,0,14,3,41,5,0,13
22417,1,1,0,0,135000,4,4,1,1,1,1,1,0,4,2,48,11,0,18
4228,1,1,0,1,315000,2,4,1,1,1,0,0,1,6,3,37,10,0,38
4532,0,0,0,0,67500,4,4,1,1,1,0,0,0,8,2,51,6,0,29
233,0,0,0,0,157500,4,4,1,1,1,0,1,0,14,2,36,9,0,17
7425,1,1,0,0,148500,4,4,0,1,1,1,1,0,8,2,31,10,0,12
2944,1,1,1,0,202500,0,4,3,5,1,0,0,0,4,1,23,1,0,2
4821,0,0,1,0,90000,0,2,1,1,1,0,0,0,8,2,28,9,0,40
7147,0,0,1,3,202500,2,1,1,1,1,0,1,0,3,5,36,4,0,8
441,1,1,0,1,112500,4,4,2,0,1,1,0,0,8,2,33,4,14,6
16102,0,1,0,1,225000,4,1,0,1,1,1,1,0,3,3,38,3,0,14
23733,0,1,1,4,112500,4,1,1,1,1,0,0,0,3,6,38,6,0,13
6686,0,0,1,1,270000,2,4,1,1,1,0,0,0,11,3,40,7,0,17
12990,1,1,1,0,126000,4,4,1,1,1,0,0,0,8,2,41,8,0,19
3182,1,1,0,0,225000,4,4,1,1,1,0,0,0,8,2,37,1,0,2
20178,0,0,0,0,315000,0,4,1,1,1,0,1,0,6,2,38,9,0,28
16992,1,0,1,0,180000,4,2,3,1,1,0,0,1,8,1,29,1,3,5
8479,1,0,1,0,112500,4,4,1,1,1,1,1,0,9,2,51,6,0,2
25009,0,0,1,0,63000,4,4,1,1,1,0,1,0,3,2,47,1,0,12
7043,0,0,0,0,180000,4,2,1,1,1,0,0,0,8,2,54,6,0,13
19611,0,0,1,1,360000,4,4,1,1,1,0,0,1,14,3,33,1,4,40
20753,1,1,0,1,135000,4,1,1,1,1,0,0,0,8,3,35,3,0,47
22577,0,1,1,2,135000,2,4,1,1,1,1,0,0,3,4,40,17,0,35
22607,0,0,1,0,270000,0,1,3,1,1,0,1,1,12,1,39,9,0,19
5638,0,0,1,0,238500,4,4,1,1,1,0,0,0,6,2,61,40,0,54
10494,0,0,0,0,90000,4,1,2,1,1,0,0,0,14,1,47,6,0,32
24976,1,1,1,0,220500,4,4,1,1,1,1,0,0,4,2,32,2,0,11
14873,1,1,0,2,135000,4,1,1,1,1,0,0,0,3,4,35,5,0,43
19911,1,0,0,0,247500,4,4,3,1,1,1,0,0,8,1,28,4,0,21
1028,1,1,1,0,180000,4,4,1,1,1,0,0,0,14,2,47,9,0,10
9604,1,1,1,0,222750,4,1,1,1,1,0,0,0,4,2,47,4,0,55
18473,1,0,0,1,166500,4,4,1,1,1,1,0,0,3,3,32,3,0,7
14331,0,1,1,0,238500,4,1,1,1,1,0,0,0,11,2,42,20,0,20
19045,0,1,1,0,180000,4,4,4,1,1,0,0,0,14,1,43,12,0,32
14828,0,0,1,1,360000,0,4,1,1,1,0,0,0,10,3,47,8,0,33
1746,1,1,1,1,315000,0,4,1,1,1,1,0,1,16,3,41,9,0,20
5254,0,0,1,1,121500,2,1,2,1,1,0,0,0,11,2,38,3,0,27
12372,1,0,1,0,135000,4,4,1,1,1,0,0,0,8,2,60,9,0,6
19564,1,1,1,0,211500,1,4,1,1,1,0,0,0,3,2,42,21,4,4
14207,1,1,1,0,135000,4,4,1,1,1,1,1,0,8,2,59,10,0,52
21071,0,0,0,1,112500,4,4,0,1,1,1,1,0,3,3,41,8,0,11
3485,0,1,0,0,216000,4,1,1,2,1,0,1,0,14,2,33,1,0,2
19087,0,0,1,0,90000,4,4,1,1,1,0,0,0,14,2,50,10,0,20
7894,0,1,0,1,180000,4,4,1,1,1,0,0,0,8,3,40,9,0,44
23830,1,1,1,0,225000,4,4,3,1,1,0,0,1,10,1,28,1,9,45
11903,0,1,1,0,157500,4,1,1,1,1,0,0,1,4,2,42,10,0,21
3816,0,0,1,0,180000,4,4,0,1,1,0,0,0,12,2,54,7,0,12
14472,0,0,1,2,270000,0,1,1,1,1,0,0,1,15,4,43,7,0,25
23066,0,1,1,0,157500,0,1,3,1,1,0,0,0,12,1,44,4,1,16
20477,0,1,0,0,270000,4,4,1,1,1,0,1,0,14,2,51,5,9,42
8774,1,1,0,0,202500,4,4,3,1,1,1,1,0,10,1,32,3,0,10
12411,1,1,1,1,180000,4,4,3,1,1,0,0,0,8,2,41,5,0,18
20380,1,1,0,0,135000,0,4,1,1,1,0,0,0,6,2,32,13,0,24
6577,1,0,1,0,135000,4,4,3,1,1,1,0,0,8,1,48,7,0,4
19039,0,0,1,0,112500,4,4,1,4,1,0,0,0,14,2,44,25,0,9
15066,0,0,1,0,180000,4,4,1,1,1,1,1,0,12,2,44,9,0,30
4557,0,1,1,1,265500,4,1,1,5,1,0,0,0,0,3,31,7,0,23
16709,1,0,1,1,315000,0,4,1,1,1,0,0,0,3,3,34,11,0,24
7219,0,0,1,1,112500,3,4,0,1,1,0,0,0,8,3,34,3,0,15
5537,0,0,1,0,103500,4,2,1,1,1,0,0,0,8,2,33,13,1,15
23863,1,1,1,0,180000,4,4,2,1,1,0,0,0,4,1,53,6,0,2
8569,0,0,1,0,270000,4,4,1,2,1,0,0,0,8,2,58,25,0,12
7130,0,0,1,1,148500,4,4,1,1,1,0,0,0,6,3,42,3,0,20
11840,1,1,1,0,180000,0,1,1,1,1,0,0,0,8,2,28,3,0,23
12470,0,0,1,0,99000,4,4,1,1,1,1,0,0,8,2,54,23,0,16
20636,1,1,1,0,225000,4,1,1,4,1,0,0,0,6,2,42,5,1,16
16325,0,0,0,0,211500,0,1,1,5,1,1,1,0,8,2,41,13,0,11
16978,0,0,0,0,207000,4,1,1,1,1,0,1,0,3,2,41,19,0,30
5054,0,0,1,0,157500,0,4,1,1,1,0,0,0,5,2,53,7,0,16
17339,1,0,0,0,112500,4,4,2,1,1,0,0,0,8,1,31,13,0,45
22565,0,0,1,0,121500,4,4,0,1,1,0,0,0,6,2,51,23,0,32
14211,1,0,0,0,85500,4,4,3,5,1,1,0,1,8,1,27,4,0,10
23067,0,1,1,0,157500,0,1,3,1,1,0,0,0,12,1,44,4,0,40
11810,1,0,1,0,148500,4,4,3,1,1,0,0,0,8,1,33,3,0,2
15097,1,1,1,1,198000,0,1,0,1,1,0,1,0,10,3,45,12,3,22
7271,0,0,1,2,202500,4,4,1,2,1,0,0,0,8,4,32,13,0,8
11540,0,0,0,2,157500,2,1,1,1,1,0,0,0,11,4,35,15,1,8
22002,0,0,1,1,112500,4,4,4,1,1,1,1,0,12,2,39,9,0,37
2140,0,0,1,2,90000,4,4,1,5,1,0,1,0,11,4,38,2,0,10
16924,1,0,1,2,450000,0,1,1,1,1,1,1,0,10,4,34,6,0,5
6795,0,1,1,2,315000,0,1,1,5,1,0,0,0,10,4,35,4,0,46
24965,0,0,1,1,405000,2,1,1,1,1,0,0,0,3,3,35,13,0,7
2443,0,0,1,0,135000,0,4,1,1,1,0,0,1,14,2,47,12,0,54
8737,1,1,0,0,157500,4,4,3,1,1,0,0,0,8,1,30,5,0,27
22955,1,0,1,1,202500,4,4,1,1,1,0,0,1,8,3,37,19,0,29
16178,1,1,0,0,157500,0,4,1,1,1,0,0,0,4,2,31,9,0,20
15065,0,0,1,0,180000,4,4,1,1,1,1,1,0,12,2,44,9,0,31
19591,0,0,1,0,112500,4,1,1,1,1,0,1,0,8,2,39,9,0,36
13572,0,1,0,0,135000,0,1,1,1,1,1,1,1,6,2,32,3,0,8
22872,0,0,0,0,90000,4,4,1,1,1,0,0,0,2,2,30,4,0,27
476,0,0,0,0,45000,4,4,2,1,1,0,1,0,14,1,40,3,0,31
18181,0,0,1,0,283500,0,4,1,1,1,0,0,1,12,2,49,7,2,32
9677,0,1,1,1,225000,2,4,1,1,1,0,0,1,11,3,38,5,0,40
1254,0,1,1,0,157500,4,4,1,1,1,0,0,1,14,2,30,6,0,36
6180,0,0,0,0,157500,4,2,1,1,1,1,0,0,10,2,34,3,0,25
11730,0,0,1,3,140400,4,4,1,1,1,0,0,0,3,5,34,9,1,11
24060,0,1,0,1,67500,2,4,1,1,1,0,0,0,3,3,42,4,0,3
13770,0,0,0,0,99000,0,4,3,1,1,1,0,0,3,1,45,2,0,61
2764,1,1,1,0,292500,4,1,0,1,1,0,0,0,10,2,46,5,0,10
9947,0,0,1,1,315000,0,4,2,2,1,0,1,0,1,2,52,6,0,8
695,0,0,1,1,112500,2,2,0,1,1,0,1,0,15,3,30,10,0,10
4337,0,0,0,0,225000,2,4,1,1,1,0,0,0,3,2,42,24,0,3
22483,0,0,0,0,135000,4,4,1,1,1,0,0,0,12,2,43,3,0,3
14424,1,1,1,0,495000,4,2,1,5,1,0,0,1,4,2,25,4,0,10
15450,1,0,1,0,180000,4,4,1,1,1,1,1,0,8,2,28,4,0,20
16964,0,1,1,1,135000,4,4,1,1,1,0,0,0,14,3,42,6,2,38
15355,0,0,1,0,292500,0,1,1,1,1,0,1,0,10,2,48,26,0,31
19795,0,0,1,1,382500,2,1,3,5,1,0,0,0,10,2,34,2,0,52
19909,1,0,0,0,247500,4,4,3,1,1,1,0,0,8,1,28,4,0,6
1525,0,1,1,0,247500,4,2,2,1,1,1,0,0,0,1,54,4,0,12
7920,0,0,0,1,112500,2,4,3,1,1,0,0,0,3,2,44,21,0,3
17593,0,0,1,0,216000,4,4,1,1,1,1,1,1,8,2,52,34,0,9
3260,0,1,1,3,81000,4,4,1,1,1,0,0,0,3,5,40,3,0,27
9234,0,0,1,2,202500,4,4,1,1,1,1,1,0,11,4,44,18,0,14
23003,1,1,1,1,225000,4,1,1,1,1,0,0,0,10,3,46,10,0,37
10216,0,1,1,0,360000,4,4,1,1,1,0,0,0,6,2,51,5,0,56
24989,1,0,0,0,180000,4,4,3,5,1,0,0,0,4,1,35,5,0,14
1576,1,1,1,1,225000,4,2,1,1,1,0,0,0,10,3,37,1,0,30
22162,1,0,0,1,112500,4,4,0,1,1,0,0,0,6,3,36,4,2,26
733,1,0,1,0,135000,4,4,1,1,1,0,1,1,16,2,58,1,0,18
18330,0,0,0,0,90000,4,4,1,1,1,0,0,0,14,2,45,3,0,7
1267,0,0,1,0,292500,4,4,0,1,1,0,0,1,14,2,46,3,0,16
14357,0,0,1,1,135000,0,4,2,1,1,1,1,1,2,2,30,3,0,5
23377,1,1,0,2,360000,4,4,1,1,1,1,0,0,4,4,44,7,0,34
21249,0,0,0,0,112500,4,4,0,1,1,1,0,0,0,2,44,13,0,4
10055,0,1,0,0,315000,4,4,1,1,1,0,0,0,10,2,54,12,0,35
13536,0,0,0,0,72000,4,4,3,1,1,1,0,0,1,1,52,5,0,18
24155,1,1,1,0,180000,4,4,1,1,1,0,0,0,4,2,40,5,0,7
14021,1,1,1,0,292500,4,4,1,1,1,0,0,0,2,2,30,10,0,22
12207,0,0,1,0,157500,4,4,1,1,1,0,0,0,1,2,56,2,1,7
4336,0,0,0,0,225000,2,4,1,1,1,0,0,0,3,2,42,24,0,57
24591,0,0,0,1,135000,0,4,1,5,1,0,0,0,14,3,38,4,0,12
3941,1,0,1,0,99000,0,2,0,4,1,0,0,0,8,2,30,2,0,13
3642,0,1,1,0,108000,4,4,1,2,1,0,0,0,3,2,53,17,0,7
24791,0,0,1,1,90000,4,1,1,1,1,0,1,0,6,3,32,10,0,28
11655,1,1,1,0,135000,4,4,1,1,1,0,1,0,9,2,52,9,0,8
8074,1,0,1,0,253800,0,1,1,1,1,0,1,0,10,2,57,9,0,22
22418,1,1,0,0,135000,4,4,1,1,1,1,1,0,4,2,48,11,0,29
16877,0,0,1,1,135000,4,1,1,1,1,0,0,0,0,3,30,9,0,16
21533,1,1,1,0,184500,4,4,1,1,1,0,0,0,4,2,34,4,0,10
2942,0,0,1,0,99000,4,4,1,1,1,1,1,1,8,2,49,20,0,9
7357,1,1,1,2,180000,4,4,0,1,1,0,0,0,8,4,36,14,0,21
11360,1,1,0,0,135000,4,4,1,1,1,1,1,0,8,2,37,5,0,24
23480,0,1,1,2,157500,4,1,1,1,1,0,0,0,3,4,33,5,1,39
14690,0,0,1,0,225000,4,1,1,1,1,1,1,0,10,2,45,9,0,8
12078,1,0,1,0,450000,2,4,1,1,1,0,0,0,3,2,48,19,0,32
8228,1,1,1,0,247500,4,4,2,1,1,0,0,0,4,1,59,9,0,30
20984,0,1,1,0,112500,4,1,1,1,1,0,1,0,6,2,51,3,0,59
19625,0,0,1,0,270000,4,4,0,1,1,1,1,0,4,2,37,11,0,52
15256,1,1,0,0,121500,0,4,3,5,1,0,0,0,8,1,26,1,0,29
9129,1,1,1,0,103500,4,4,3,1,1,0,0,0,8,1,43,2,0,16
7836,0,0,0,2,337500,4,4,1,1,1,0,0,0,3,4,31,6,0,9
21287,0,0,0,0,135000,0,4,1,1,1,0,1,0,10,2,42,7,5,35
1616,0,0,1,0,171000,4,2,1,1,1,0,0,0,6,2,31,2,0,11
11327,0,1,0,1,90000,4,1,1,1,1,0,1,0,3,3,33,11,0,24
18497,1,1,0,2,225000,4,4,1,1,1,1,0,0,10,4,39,8,1,56
18124,1,1,1,1,270000,4,1,1,1,1,0,0,0,8,3,48,4,0,31
